timeList,torsoBackBottomX,torsoBackBottomY,torsoBackBottomZ,torsoBackLeftX,torsoBackLeftY,torsoBackLeftZ,torsoBackRightX,torsoBackRightY,torsoBackRightZ,torsoFrontLeftX,torsoFrontLeftY,torsoFrontLeftZ,torsoFrontRightX,torsoFrontRightY,torsoFrontRightZ,lFootHeelX,lFootHeelY,lFootHeelZ,lFootMidX,lFootMidY,lFootMidZ,lFootToeX,lFootToeY,lFootToeZ,lFootAnkleX,lFootAnkleY,lFootAnkleZ,rFootHeelX,rFootHeelY,rFootHeelZ,rFootMidX,rFootMidY,rFootMidZ,rFootToeX,rFootToeY,rFootToeZ,rFootAnkleX,rFootAnkleY,rFootAnkleZ
75.39,0.0631383,0.300926,1.04495,0.0217644,0.313883,1.10771,0.0907993,0.316472,1.11038,-0.0378416,0.552844,1.07072,0.157829,0.537995,1.07682,-0.0254638,0.414623,0.13213,-0.119399,0.548441,0.0910554,-0.101552,0.657137,0.0764772,-0.0885639,0.467366,0.155278,0.0829764,0.243567,0.0800234,0.181453,0.385085,0.0531182,0.14211,0.503863,0.064219,0.133488,0.288518,0.104746
75.4,0.0631917,0.299932,1.04452,0.0218194,0.313151,1.10716,0.090804,0.315954,1.10978,-0.0383685,0.55195,1.06913,0.157447,0.537312,1.07517,-0.0275618,0.439324,0.118775,-0.122045,0.574517,0.0857089,-0.105152,0.684978,0.0789465,-0.0908554,0.49006,0.145545,0.0828634,0.231558,0.080278,0.181433,0.373029,0.05309,0.142173,0.491952,0.0640494,0.133124,0.276814,0.105139
75.41,0.0630678,0.299364,1.04396,0.0217528,0.312483,1.1064,0.0907635,0.315617,1.10903,-0.0388878,0.551094,1.06732,0.156966,0.536792,1.07342,-0.0301376,0.464795,0.10678,-0.124903,0.602444,0.0833986,-0.1088,0.712726,0.08311,-0.0934526,0.512867,0.137211,0.0827534,0.219612,0.0805531,0.181497,0.360894,0.0531032,0.142195,0.479933,0.0638969,0.132902,0.265142,0.105542
75.42,0.0628689,0.298779,1.04324,0.0215371,0.3121,1.1055,0.0905573,0.315261,1.10811,-0.039494,0.550495,1.06543,0.156405,0.53632,1.07159,-0.0333571,0.490322,0.0962689,-0.127409,0.629951,0.0822732,-0.112152,0.740033,0.0894271,-0.0969379,0.536669,0.130373,0.0826376,0.207646,0.0808375,0.181707,0.348981,0.0531197,0.142233,0.467906,0.0637624,0.132782,0.253137,0.106192
75.43,0.0625531,0.298303,1.04241,0.0211821,0.311602,1.10438,0.090287,0.314823,1.10708,-0.0402655,0.549927,1.06331,0.155708,0.536045,1.06963,-0.0368734,0.51571,0.0870697,-0.130402,0.656111,0.0833477,-0.115002,0.766199,0.0982228,-0.100238,0.559603,0.125255,0.0825797,0.195714,0.081193,0.18167,0.337013,0.0531184,0.142274,0.455702,0.0635734,0.132459,0.241686,0.106752
75.44,0.062165,0.298079,1.04125,0.0207003,0.311176,1.10304,0.0899074,0.31455,1.10585,-0.0411181,0.549445,1.06111,0.154853,0.535832,1.06752,-0.0413465,0.539681,0.0794769,-0.133379,0.681583,0.0868229,-0.117221,0.789884,0.109701,-0.102806,0.580902,0.121549,0.0824636,0.183828,0.0815838,0.181717,0.324972,0.0532032,0.142421,0.443642,0.0634255,0.13232,0.229868,0.10749
75.45,0.06165,0.297789,1.03986,0.0200876,0.310789,1.10149,0.0893358,0.31437,1.10438,-0.0420009,0.549066,1.05886,0.154004,0.535814,1.06536,-0.0452462,0.562476,0.0732353,-0.136224,0.703446,0.0916514,-0.119288,0.810417,0.123119,-0.105991,0.60069,0.119443,0.0823648,0.171979,0.081956,0.181757,0.312918,0.0532099,0.142398,0.431667,0.0632706,0.1321,0.218198,0.108185
75.46,0.0609843,0.297786,1.03814,0.0193512,0.310555,1.09965,0.0885581,0.314158,1.10259,-0.0429893,0.548798,1.05655,0.152989,0.535776,1.06315,-0.0491869,0.583269,0.0687093,-0.138828,0.723067,0.0979965,-0.12107,0.827627,0.137358,-0.109065,0.618293,0.118752,0.0822727,0.16008,0.0824056,0.18175,0.300968,0.0532578,0.142469,0.419646,0.063185,0.131662,0.206734,0.108997
75.47,0.0601583,0.297822,1.03619,0.0184462,0.310449,1.09761,0.0876714,0.314298,1.10055,-0.0440152,0.548587,1.05425,0.151986,0.535846,1.06093,-0.0518777,0.601748,0.0664298,-0.140888,0.739883,0.105257,-0.122169,0.841242,0.151258,-0.111294,0.633492,0.119403,0.082205,0.148207,0.0828819,0.181707,0.288978,0.0532964,0.142489,0.407607,0.0630489,0.131445,0.195134,0.109976
75.48,0.0592164,0.29782,1.03402,0.0173562,0.31058,1.09533,0.0866982,0.314305,1.09831,-0.0451117,0.548702,1.05187,0.150896,0.535962,1.05866,-0.0536882,0.617248,0.0649514,-0.142053,0.75259,0.112145,-0.122643,0.851571,0.163611,-0.111308,0.645581,0.120577,0.0820481,0.136375,0.0834997,0.18171,0.27701,0.05339,0.142516,0.395547,0.0629408,0.131253,0.183484,0.111168
